orderID,productID
2536,288
2536,288
2536,288
2537,717
2537,717
2537,717
2537,953
2537,953
2537,355
2537,355
2537,839
2538,85
2538,85
2538,85
2538,298
2538,298
2538,298
2538,20
2538,20
2539,129
2539,129
2539,129
2539,752
2539,136
2539,136
2539,136
2539,910
2539,910
2539,642
2539,642
2539,642
2540,620
2540,267
2540,267
2540,267
2541,275
2541,824
2541,824
2541,643
2542,655
2542,655
2542,655
2542,10
2542,851
2543,846
2543,846
2543,846
2543,349
2543,102
2543,102
2543,332
2543,332
2544,423
2544,423
2544,89
2544,89
2544,89
2544,21
2544,21
2544,21
2545,752
2545,752
2545,876
2545,876
2545,689
2545,662
2545,662
2545,662
2545,334
2545,513
2545,513
2546,772
2546,699
2546,699
2547,149
2547,910
2547,910
2547,759
2547,759
2548,309
2548,554
2548,554
2549,925
2549,311
2549,311
2549,311
2549,190
2549,190
2549,434
2549,434
2549,434
2550,783
2550,918
2550,918
2550,949
2550,949
2550,15
2550,778
2550,778
2550,778
2551,469
2551,469
2551,878
2551,878
2552,766
2552,130
2552,130
2552,137
2552,137
2552,562
2552,562
2553,928
2553,928
2553,928
2553,560
2553,560
2553,560
2553,683
2553,683
2553,683
2553,334
2553,334
2554,983
2554,983
2554,62
2554,66
2554,696
2554,576
2554,576
2554,791
2555,37
2555,775
2555,775
2555,775
2556,176
2556,176
2556,431
2556,431
2556,582
2556,582
2557,337
2557,337
2557,858
2557,560
2557,560
2557,560
2557,535
2557,677
2557,677
2558,313
2558,313
2558,894
2558,175
2558,403
2558,403
2558,403
2558,370
2558,370
2559,330
2559,910
2559,910
2559,910
2559,622
2559,622
2560,802
2560,802
2560,802
2560,840
2560,840
2560,402
2560,402
2561,73
2561,113
2561,113
2561,348
2561,876
2561,876
2561,876
2561,396
2561,396
2561,343
2561,343
2562,78
2562,78
2562,78
2563,972
2563,68
2563,68
2563,68
2563,630
2563,630
2563,902
2563,902
2563,902
2563,958
2563,958
2563,958
2564,794
2564,794
2564,794
2564,872
2564,943
2564,943
2564,586
2564,763
2564,283
2565,82
2566,421
2566,421
2566,421
2566,118
2566,118
2566,118
2566,47
2566,837
2566,837
2566,263
2566,263
2566,838
2567,527
2567,527
2567,251
2567,251
2567,828
2567,828
2567,828
2568,102
2568,102
2568,663
2568,663
2568,821
2568,913
2568,913
2568,34
2569,276
2569,276
2569,276
2569,766
2569,766
2570,755
2570,755
2570,755
2570,812
2571,168
2571,829
2571,829
2571,528
2571,961
2571,961
2571,681
2571,681
2571,595
2571,595
2572,418
2572,418
2572,418
2573,4
2573,893
2573,893
2573,46
2574,412
2574,412
2574,412
2575,911
2575,900
2575,900
2575,69
2575,856
2575,90
2575,90
2575,90
2575,653
2575,653
2576,552
2576,552
2576,552
2576,856
2576,856
2576,856
2577,410
2577,410
2577,258
2577,832
2577,832
2578,195
2579,538
2579,940
2579,940
2579,940
2579,157
2579,157
2579,157
2579,331
2580,737
2580,737
2580,75
2580,75
2580,75
2580,19
2580,19
2580,19
2580,14
2580,778
2581,194
2581,416
2581,416
2581,20
2581,20
2581,20
2581,733
2581,103
2582,819
2582,819
2582,353
2582,440
2582,258
2582,526
2582,526
2582,15
2583,316
2583,316
2583,925
2583,925
2583,754
2584,725
2584,725
2584,725
2584,506
2584,506
2584,946
2584,946
2584,946
2585,338
2585,232
2585,721
2585,925
2585,968
2585,968
2585,968
2586,459
2586,459
2586,459
2587,16
2587,16
2587,16
2587,754
2587,782
2587,782
2588,942
2588,942
2588,522
2589,532
2589,532
2589,228
2589,228
2589,228
2590,685
2590,209
2590,209
2590,209
2591,20
2591,20
2591,940
2591,940
2591,10
2591,200
2591,200
2591,657
2591,657
2592,322
2592,775
2593,409
2593,409
2593,667
2593,667
2593,956
2593,956
2593,956
2593,312
2593,312
2593,308
2594,514
2594,211
2594,211
2595,723
2595,723
2595,723
2595,511
2595,511
2595,147
2595,147
2595,262
2595,813
2596,309
2597,681
2597,681
2597,681
2598,191
2598,191
2598,191
2598,114
2598,114
2598,114
2598,208
2598,208
2598,185
2598,185
2598,185
2598,266
2598,266
2599,444
2599,444
2599,763
2599,763
2599,967
2599,967
2600,103
2601,790
2601,790
2601,790
2601,123
2601,123
2602,999
2603,850
2603,584
2603,263
2603,423
2603,423
2603,161
2603,161
2603,161
2604,428
2604,392
2604,392
2605,563
2605,563
2605,632
2606,993
2606,993
2607,45
2607,45
2607,45
2607,291
2607,624
2607,812
2608,879
2608,781
2608,781
2608,920
2608,920
2608,352
2609,650
2610,366
2610,868
2610,868
2610,46
2610,46
2610,109
2610,109
2610,109
2611,125
2611,125
2611,125
2611,572
2611,572
2611,572
2611,884
2611,884
2611,884
2612,809
2612,809
2612,809
2612,693
2612,693
2612,693
2613,615
2613,615
2613,526
2613,526
2613,526
2613,587
2613,923
2613,923
2614,568
2614,568
2614,635
2614,635
2614,635
2614,13
2614,13
2614,13
2614,562
2614,562
2614,259
2614,259
2614,259
2614,427
2614,427
2614,427
2615,665
2615,665
2615,275
2615,275
2615,669
2615,413
2615,413
2616,375
2616,41
2616,41
2616,34
2616,34
2616,416
2616,416
2616,902
2617,182
2617,182
2617,182
2618,434
2618,434
2619,915
2619,915
2619,245
2619,245
2620,22
2620,931
2620,931
2620,791
2620,791
2620,791
2620,102
2621,764
2621,447
2621,447
2621,447
2621,790
2621,600
2621,600
2621,277
2621,843
2621,843
2622,245
2622,708
2622,708
2622,708
2622,797
2622,797
2622,977
2622,977
2622,977
2622,306
2622,306
2622,306
2623,910
2623,910
2623,22
2623,22
2623,22
2623,816
2623,771
2623,771
2624,30
2624,174
2624,174
2624,174
2624,976
2624,976
2624,974
2624,329
2625,505
2625,505
2625,430
2625,430
2625,899
2625,899
2625,351
2626,468
2626,468
2626,497
2627,142
2627,49
2628,82
2628,433
2628,433
2628,433
2629,402
2629,402
2629,511
2629,795
2629,795
2629,795
2629,449
2629,449
2629,449
2629,282
2629,282
2630,978
2630,978
2630,978
2630,949
2630,82
2630,82
2630,992
2630,992
2630,992
2630,332
2630,563
2630,563
2630,563
2631,4
2631,4
2631,517
2631,517
2631,517
2631,187
2631,187
2631,187
2631,440
2631,440
2631,440
2631,99
2631,99
2632,201
2632,201
2632,891
2632,129
2632,921
2632,921
2633,956
2633,956
2633,956
2633,498
2633,498
2634,526
2634,526
2634,526
2634,839
2634,535
2634,278
2634,503
2634,886
2634,886
2634,886
2635,439
2635,521
2636,814
2636,814
2636,814
2637,121
2637,996
2637,140
2637,637
2637,637
2637,381
2638,984
2638,594
2638,314
2638,984
2638,984
2638,137
2638,137
2638,471
2638,471
2639,381
2639,381
2639,381
2640,303
2640,303
2640,895
2640,420
2640,420
2640,420
2640,108
2640,108
2640,751
2640,751
2640,751
2641,406
2641,627
2641,627
2642,320
2642,320
2642,320
2642,608
2642,608
2642,608
2642,192
2642,192
2642,192
2643,400
2643,400
2643,631
2643,631
2643,631
2644,472
2644,729
2644,281
2644,281
2644,806
2644,806
2645,728
2645,728
2645,728
2645,981
2646,253
2646,253
2646,571
2646,571
2646,571
2646,539
2646,539
2646,539
2646,558
2646,558
2646,558
2646,950
2646,950
2646,950
2647,595
2647,144
2647,144
2648,445
2648,445
2648,554
2649,978
2649,238
2649,238
2649,432
2649,432
2650,154
2650,154
2650,986
2650,971
2650,971
2650,154
2650,572
2650,572
2650,572
2651,997
2651,997
2651,997
2651,356
2651,356
2651,356
2652,507
2652,507
2652,455
2652,455
2652,354
2652,394
2652,850
2652,250
2652,250
2652,250
2653,34
2653,34
2653,610
2653,610
2653,610
2653,310
2653,310
2653,310
2654,840
2654,840
2654,840
2654,996
2654,996
2654,418
2654,803
2654,803
2655,287
2655,287
2655,138
2655,138
2655,138
2655,446
2655,446
2656,862
2656,893
2656,306
2656,306
2656,306
2656,952
2656,669
2657,424
2657,210
2657,921
2657,533
2657,533
2657,533
2657,726
2657,726
2657,561
2657,561
2657,561
2658,425
2658,425
2658,425
2658,353
2658,353
2658,353
2659,932
2659,932
2659,24
2659,24
2659,24
2659,147
2659,147
2659,147
2659,612
2659,612
2659,412
2659,412
2659,504
2659,504
2659,504
2660,964
2660,946
2660,770
2660,770
2660,817
2660,817
2660,817
2661,726
2661,760
2661,760
2661,677
2661,918
2661,699
2661,699
2662,500
2662,500
2662,500
2662,844
2662,844
2662,844
2662,806
2662,123
2662,123
2662,123
2663,934
2663,311
2663,311
2663,311
2663,174
2663,174
2663,174
2663,345
2664,753
2664,753
2664,753
2664,80
2664,80
2664,144
2664,144
2665,726
2665,726
2665,472
2665,472
2665,472
2665,252
2665,252
2665,984
2665,984
2665,657
2665,657
2666,276
2666,276
2666,622
2666,702
2666,513
2666,513
2666,185
2666,185
2667,152
2667,152
2667,152
2667,434
2667,434
2667,434
2667,608
2667,608
2667,22
2667,798
2667,624
2668,791
2668,791
2669,757
2669,757
2669,757
2669,883
2669,682
2669,682
2669,682
2669,988
2669,988
2669,658
2670,226
2670,226
2670,226
2670,268
2670,268
2670,636
2670,636
2671,915
2671,915
2671,915
2671,187
2671,256
2671,256
2671,256
2672,90
2673,552
2673,552
2673,508
2673,508
2674,522
2674,522
2674,791
2674,511
2674,481
2674,655
2674,810
2674,810
2674,810
2675,555
2675,555
2675,13
2675,241
2675,774
2675,774
2675,774
2676,229
2676,247
2676,623
2676,356
2676,356
2677,813
2677,813
2677,268
2677,268
2677,284
2677,210
2678,72
2678,72
2678,72
2678,51
2678,51
2678,51
2678,492
2679,208
2679,208
2679,614
2679,614
2679,614
2679,876
2679,876
2679,662
2679,387
2679,874
2679,874
2680,441
2680,441
2680,441
2681,597
2681,597
2681,280
2681,510
2681,9
2681,9
2681,9
2681,323
2681,323
2681,323
2682,696
2682,696
2682,696
2682,712
2682,218
2682,218
2682,218
2682,941
2682,829
2682,829
2682,290
2683,682
2683,682
2683,630
2683,630
2683,349
2683,349
2683,299
2684,984
2684,984
2684,984
2685,778
2685,778
2685,778
2685,147
2685,697
2686,399
2686,399
2686,399
2687,982
2687,125
2687,125
2687,387
2687,387
2687,387
2687,214
2687,214
2687,214
2687,166
2687,166
2688,511
2688,511
2688,895
2688,895
2688,895
2688,494
2688,494
2688,494
2688,850
2689,398
2689,534
2689,253
2689,253
2689,61
2689,61
2690,362
2690,362
2690,276
2690,276
2690,80
2690,80
2690,70
2690,396
2690,396
2690,396
2691,683
2691,683
2691,225
2691,558
2691,791
2691,474
2691,474
2691,746
2691,746
2692,60
2692,819
2692,819
2692,938
2692,938
2692,938
2692,997
2692,997
2692,997
2692,370
2692,370
2692,370
2693,606
2693,606
2693,606
2693,818
2693,818
2693,818
2693,120
2693,61
2693,61
2693,729
2694,961
2694,961
2694,246
2694,246
2695,257
2695,257
2695,257
2695,28
2695,28
2695,28
2696,54
2696,54
2696,895
2696,895
2696,895
2696,961
2696,961
2696,961
2696,222
2697,274
2697,395
2697,723
2697,159
2697,159
2697,159
2697,184
2697,184
2697,184
2697,634
2697,634
2698,622
2698,622
2699,872
2699,872
2699,872
2699,293
2699,293
2699,508
2699,508
2700,7
2700,7
2700,870
2700,306
2700,889
2700,79
2700,302
2701,142
2701,202
2701,202
2701,202
2701,501
2701,698
2701,698
2701,698
2701,7
2701,340
2701,340
2702,913
2702,913
2703,48
2703,48
2703,48
2703,43
2703,43
2703,43
2703,892
2703,645
2703,645
2703,645
2703,519
2703,519
2703,519
2704,418
2704,418
2704,418
2704,836
2704,836
2704,984
2704,984
2704,526
2704,526
2704,743
2705,226
2705,226
2705,226
2706,106
2706,455
2706,377
2706,377
2706,540
2706,238
2706,238
2707,804
2707,804
2707,804
2707,806
2707,806
2707,806
2707,563
2707,563
2707,563
2707,233
2707,233
2708,756
2708,756
2708,756
2708,20
2708,20
2708,156
2708,77
2708,77
2708,77
2708,467
2708,767
2708,767
2708,767
2709,271
2710,109
2710,109
2710,615
2711,615
2711,424
2711,424
2711,362
2711,362
2711,834
2711,655
2712,207
2712,207
2712,254
2713,130
2713,570
2713,570
2713,570
2713,518
2713,518
2713,518
2713,796
2713,796
2713,945
2713,945
2713,257
2714,909
2714,909
2714,909
2714,5
2714,5
2714,5
2714,223
2714,550
2714,228
2714,726
2715,687
2715,687
2715,687
2716,626
2716,626
2717,479
2717,479
2717,268
2717,761
2717,761
2717,761
2717,16
2717,16
2717,16
2717,959
2717,660
2717,660
2718,509
2719,844
2719,844
2719,501
2719,501
2719,83
2719,83
2719,696
2719,696
2719,696
2720,277
2720,277
2720,721
2720,721
2720,721
2720,303
2720,303
2720,307
2720,307
2721,433
2721,433
2721,78
2721,534
2721,534
2721,534
2721,606
2721,606
2721,41
2721,41
2722,282
2722,282
2722,33
2722,33
2722,262
2722,157
2722,157
2722,429
2723,4
2723,4
2723,420
2723,245
2723,245
2724,899
2724,184
2724,184
2724,450
2724,450
2725,610
2725,610
2725,46
2725,46
2725,579
2725,579
2725,6
2725,6
2725,619
2725,619
2725,619
2725,67
2725,67
2725,67
2726,744
2727,643
2727,686
2727,686
2727,140
2727,140
2728,609
2728,609
2728,609
2728,800
2728,800
2728,770
2728,770
2729,954
2729,954
2729,35
2729,35
2729,35
2729,541
2729,541
2730,784
2730,907
2730,907
2730,907
2730,464
2730,464
2730,464
2731,772
2731,738
2731,272
2731,272
2731,272
2732,967
2732,967
2732,327
2732,327
2733,284
2733,284
2733,410
2733,410
2734,917
2734,917
2734,765
2734,765
2734,998
2734,998
2734,702
2734,43
2734,43
2735,348
2735,348
2735,348
2735,964
2735,964
2735,964
2735,115
2735,115
2736,547
2736,547
2736,547
2736,655
2736,655
2736,655
2736,352
2736,258
2736,258
2736,798
2736,798
2736,798
2737,511
2737,511
2737,529
2737,296
2737,296
2738,363
2738,363
2738,363
2739,589
2739,978
2739,28
2739,28
2739,28
2739,259
2739,259
2739,815
2739,815
2739,815
2740,188
2740,20
2740,7
2740,7
2740,7
2740,623
2740,623
2740,623
2740,506
2740,506
2740,786
2741,569
2741,569
2741,569
2742,510
2742,510
2742,510
2742,99
2742,99
2742,99
2742,734
2742,192
2742,820
2742,820
2742,820
2743,737
2743,737
2743,1
2743,1
2743,662
2744,760
2744,760
2744,760
2744,821
2744,821
2744,821
2744,879
2744,879
2744,879
2744,886
2744,886
2744,13
2744,13
2744,13
2744,843
2745,677
2745,677
2746,594
2746,594
2747,636
2747,636
2747,636
2747,873
2747,873
2747,873
2747,67
2747,587
2747,587
2747,274
2748,449
2748,449
2748,449
2748,564
2749,618
2749,618
2749,618
2749,724
2749,724
2749,724
2749,641
2749,641
2750,163
2750,163
2750,633
2750,633
2751,153
2751,153
2751,507
2751,77
2751,77
2751,77
2751,608
2751,608
2751,728
2751,728
2752,10
2752,10
2752,10
2753,930
2753,94
2753,94
2753,94
2753,229
2753,781
2753,781
2753,781
2753,36
2753,36
2753,36
2753,19
2753,19
2753,19
2754,846
2754,808
2754,887
2755,950
2755,914
2755,33
2755,33
2755,33
2756,853
2756,853
2756,853
2756,798
2756,798
2756,170
2756,23
2756,23
2756,23
2756,156
2756,41
2757,744
2757,744
2757,744
2757,110
2757,110
2757,586
2757,586
2757,412
2757,412
2757,412
2757,294
2757,294
2757,294
2757,291
2757,291
2757,291
2758,847
2758,847
2758,55
2758,55
2758,55
2759,340
2759,340
2759,340
2760,898
2760,898
2760,898
2760,684
2760,498
2760,498
2760,498
2760,364
2760,605
2760,605
2761,887
2762,825
2762,478
2763,406
2763,406
2763,406
2764,862
2764,230
2764,65
2764,65
2764,65
2764,236
2764,236
2764,323
2764,323
2765,50
2765,50
2765,400
2765,400
2765,400
2766,906
2767,173
2767,173
2767,173
2768,752
2768,397
2768,397
2769,463
2769,310
2769,525
2770,613
2770,613
2770,603
2770,603
2770,603
2770,468
2770,468
2770,468
2770,620
2770,620
2770,37
2770,37
2770,37
2771,508
2771,508
2771,508
2771,39
2771,39
2772,135
2772,836
2772,836
2772,836
2772,71
2772,531
2772,170
2772,170
2773,764
2773,309
2773,49
2774,70
2774,70
2774,618
2774,618
2774,618
2774,56
2774,56
2774,56
2775,932
2775,932
2775,932
2775,620
2775,312
2775,778
2775,778
2775,722
2775,722
2776,14
2776,14
2776,581
2776,581
2776,581
2776,873
2776,755
2776,755
2776,28
2776,408
2776,408
2776,408
2777,811
2777,811
2777,679
2777,679
2777,679
2777,384
2777,384
2777,29
2777,29
2777,29
2777,536
2777,536
2777,466
2777,466
2777,466
2778,496
2778,466
2778,466
2778,466
2779,862
2779,862
2779,862
2780,438
2780,555
2780,555
2780,555
2780,572
2780,572
2780,705
2780,224
2781,3
2781,820
2781,820
2781,820
2781,721
2781,126
2781,126
2781,126
2781,438
2781,438
2781,438
2781,745
2782,53
2782,117
2782,117
2782,117
2782,874
2782,331
2782,331
2782,331
2783,44
2783,209
2783,20
2783,986
2783,986
2783,986
2783,435
2783,435
2783,570
2783,570
2784,580
2784,580
2784,580
2784,546
2784,546
2784,546
2784,758
2784,758
2784,758
2785,632
2785,632
2785,369
2785,369
2785,701
2785,701
2785,13
2785,883
2785,883
2786,572
2786,572
2786,572
2786,30
2786,30
2786,182
2786,182
2786,390
2786,390
2786,390
2787,263
2787,263
2787,263
2788,383
2788,383
2788,383
2789,195
2789,195
2789,195
2789,11
2789,11
2789,63
2789,807
2789,449
2789,449
2790,426
2791,521
2791,521
2791,521
2791,207
2791,207
2791,714
2791,714
2791,765
2792,696
2792,696
2792,938
2792,938
2793,542
2793,582
2793,950
2793,591
2794,760
2794,760
2794,741
2794,850
2794,850
2794,850
2795,137
2795,383
2795,383
2795,528
2796,536
2796,536
2796,536
2797,894
2797,622
2797,622
2797,161
2797,161
2797,161
2797,600
2797,600
2797,600
2797,92
2797,92
2797,92
2797,116
2797,116
2798,412
2798,412
2798,809
2798,809
2798,809
2798,787
2798,787
2798,787
2798,832
2798,832
2798,563
2798,563
2798,563
2799,565
2799,565
2799,636
2799,469
2799,469
2799,100
2799,516
2800,745
2800,745
2800,745
2801,416
2801,807
2801,631
2801,107
2801,642
2801,642
2802,77
2803,463
2803,693
2803,693
2803,69
2803,69
2804,991
2804,238
2804,238
2804,238
2805,111
2805,111
2806,760
2806,49
2806,49
2806,734
2806,61
2807,813
2807,655
2807,557
2807,557
2807,207
2807,207
2808,286
2808,286
2808,897
2808,385
2808,195
2808,195
2809,894
2809,894
2809,113
2809,113
2809,113
2809,741
2809,741
2809,741
2809,247
2809,247
2809,247
2809,885
2809,885
2810,121
2810,121
2810,414
2810,803
2810,803
2810,803
2811,639
2811,639
2811,639
2811,968
2811,968
2811,310
2811,310
2811,195
2811,195
2811,195
2812,273
2812,273
2812,273
2812,914
2812,914
2812,914
2812,940
2812,580
2813,941
2813,941
2813,206
2813,837
2813,932
2813,932
2813,932
2813,779
2813,779
2813,779
2813,859
2813,859
2814,364
2814,364
2815,384
2815,384
2815,927
2815,927
2815,559
2815,144
2815,449
2816,234
2816,234
2816,690
2816,690
2816,690
2816,336
2816,336
2816,633
2817,514
2817,867
2817,867
2817,867
2818,691
2818,120
2818,120
2818,120
2818,618
2818,411
2819,331
2820,332
2820,332
2820,332
2820,790
2820,790
2820,790
2820,89
2820,919
2820,539
2820,193
2820,193
2821,570
2821,570
2821,570
2821,69
2821,69
2821,69
2821,764
2821,764
2821,764
2821,741
2821,741
2821,741
2821,944
2821,944
2821,944
2821,792
2821,792
2822,501
2822,501
2822,501
2822,514
2822,830
2822,830
2822,830
2823,882
2823,882
2823,882
2823,550
2823,550
2824,518
2824,753
2824,30
2824,237
2824,237
2824,237
2824,893
2825,458
2825,458
2825,458
2825,87
2826,96
2826,96
2826,96
2826,567
2826,567
2826,567
2826,216
2826,216
2826,216
2826,943
2826,943
2826,943
2826,986
2826,361
2826,361
2827,603
2827,603
2827,854
2827,854
2827,854
2827,501
2827,501
2827,501
2828,224
2828,224
2828,224
2828,748
2828,223
2828,24
2828,673
2828,673
2829,317
2829,317
2829,641
2829,974
2829,974
2829,974
2830,669
2830,669
2830,273
2830,273
2830,836
2830,836
2830,836
2831,74
2831,74
2831,74
2831,898
2831,898
2831,898
2831,593
2831,593
2831,593
2832,666
2832,666
2832,196
2832,848
2832,848
2833,768
2833,768
2833,768
2833,125
2833,736
2833,750
2833,750
2833,461
2833,619
2834,213
2834,701
2834,29
2834,29
2834,29
2834,104
2835,499
2835,920
2835,105
2835,105
2835,105
2835,752
2835,752
2835,752
2836,508
2836,508
2836,508
2837,803
2837,803
2837,803
2837,580
2837,580
2837,149
2837,149
2837,149
2837,377
2838,12
2838,12
2838,12
2838,102
2838,864
2838,864
2838,42
2838,42
2838,251
2839,959
2840,549
2840,549
2840,549
2840,462
2840,462
2840,462
2840,819
2840,819
2840,219
2840,219
2840,941
2840,941
2840,941
2840,485
2840,485
2840,485
2841,539
2841,539
2841,539
2841,677
2841,677
2841,138
2841,138
2841,177
2841,177
2841,770
2841,197
2841,197
2841,197
2842,466
2842,466
2842,906
2842,572
2842,572
2842,391
2842,391
2842,980
2842,980
2842,980
2842,941
2842,941
2842,941
2843,387
2843,387
2843,387
2843,773
2843,773
2843,773
2844,33
2844,92
2844,92
2844,784
2844,284
2844,284
2844,284
2844,312
2844,312
2844,312
2844,794
2844,794
2844,794
2845,964
2845,964
2845,531
2845,531
2845,531
2845,557
2845,899
2845,91
2845,91
2845,91
2846,442
2846,442
2846,442
2846,798
2846,798
2846,798
2846,666
2846,559
2846,559
2847,536
2847,536
2847,807
2847,807
2847,434
2847,434
2848,474
2848,474
2848,474
2848,281
2848,281
2849,757
2849,757
2849,757
2849,387
2849,108
2849,108
2849,108
2849,453
2849,453
2849,465
2849,465
2849,465
2850,105
2850,105
2850,105
2850,492
2850,492
2850,141
2850,141
2850,949
2851,470
2851,42
2851,42
2851,42
2852,290
2852,290
2852,290
2852,405
2852,405
2852,405
2852,118
2852,118
2852,624
2852,624
2852,624
2853,935
2853,547
2853,226
2853,931
2853,931
2853,931
2854,120
2854,360
2854,867
2854,867
2854,602
2855,782
2855,782
2855,782
2855,564
2855,564
2856,206
2857,103
2857,103
2858,769
2858,769
2858,120
2858,120
2858,120
2858,681
2858,681
2858,681
2859,665
2859,266
2859,266
2859,266
2860,437
2860,437
2861,887
2861,887
2861,338
2861,338
2861,338
2861,322
2861,322
2861,758
2861,282
2861,21
2862,356
2862,356
2862,413
2862,413
2863,819
2864,444
2864,444
2864,444
2864,129
2864,115
2865,480
2865,480
2865,480
2865,350
2865,350
2865,350
2865,98
2865,793
2865,793
2865,793
2865,970
2865,970
2865,970
2866,542
2866,789
2866,784
2866,784
2866,784
2866,28
2867,979
2867,60
2867,60
2867,60
2867,255
2867,255
2868,31
2868,31
2868,31
2868,975
2868,975
2868,443
2868,991
2868,991
2868,293
2869,53
2869,53
2870,29
2870,29
2870,29
2871,103
2871,503
2871,503
2872,577
2872,577
2872,221
2872,221
2872,221
2873,459
2873,459
2873,677
2873,677
2874,404
2874,404
2874,404
2874,502
2875,708
2875,708
2875,708
2875,592
2875,714
2875,714
2875,714
2875,348
2875,348
2875,348
2875,918
2876,323
2876,323
2876,323
2877,98
2877,673
2877,673
2877,673
2877,436
2877,436
2877,157
2877,157
2877,997
2877,997
2878,149
2878,149
2878,149
2879,513
2879,513
2879,513
2879,364
2879,364
2879,127
2879,362
2879,362
2879,61
2879,247
2879,247
2880,727
2880,727
2880,338
2881,634
2881,634
2881,634
2881,517
2881,114
2881,114
2881,114
2882,717
2882,717
2883,418
2883,137
2883,137
2883,137
2883,119
2883,119
2883,655
2883,340
2883,697
2883,697
2883,697
2884,713
2884,713
2884,713
2884,364
2884,68
2884,643
2884,643
2884,643
2884,30
2884,30
2884,30
2884,602
2884,602
2884,602
2885,966
2885,966
2885,216
2885,216
2886,964
2886,964
2886,630
2886,2
2886,2
2887,668
2887,668
2887,195
2887,936
2888,580
2888,580
2888,580
2888,428
2888,357
2888,357
2888,357
2888,558
2888,558
2888,273
2888,273
2888,273
2889,679
2889,679
2889,732
2889,732
2889,732
2889,981
2889,880
2890,114
2890,114
2890,588
2890,474
2890,474
2890,474
2890,611
2890,908
2890,60
2890,60
2891,10
2891,581
2891,581
2891,581
2892,21
2892,414
2892,414
2892,414
2893,41
2893,738
2893,574
2893,18
2893,18
2893,18
2893,238
2894,785
2894,84
2894,84
2894,84
2895,249
2896,936
2896,21
2896,21
2897,11
2897,11
2897,11
2897,803
2897,803
2897,450
2897,450
2897,131
2897,131
2897,131
2898,681
2898,681
2898,681
2898,436
2898,969
2898,969
2898,305
2898,305
2898,978
2898,978
2899,284
2899,284
2899,284
2899,515
2899,515
2899,515
2900,219
2900,219
2900,219
2900,419
2900,419
2900,419
2900,559
2900,586
2901,907
2901,251
2901,251
2901,251
2901,888
2901,888
2901,888
2901,952
2901,952
2902,82
2902,185
2902,185
2902,185
2902,787
2902,892
2902,892
2902,892
2902,682
2902,682
2902,682
2903,329
2903,329
2903,69
2903,69
2903,398
2903,398
2903,398
2903,515
2903,684
2903,684
2903,684
2903,723
2903,723
2903,723
2904,244
2904,244
2904,601
2904,775
2904,63
2904,63
2904,63
2904,425
2904,776
2904,776
2904,776
2905,471
2905,518
2905,518
2905,188
2905,188
2905,669
2905,669
2906,458
2906,458
2906,695
2906,831
2906,831
2906,899
2906,899
2906,951
2907,84
2907,84
2907,84
2907,685
2907,717
2907,717
2907,717
2908,576
2908,478
2908,478
2908,478
2908,632
2908,632
2908,816
2908,349
2908,349
2908,696
2909,412
2909,696
2909,696
2909,113
2909,839
2909,920
2909,116
2909,116
2909,116
2910,754
2910,754
2910,179
2911,337
2911,870
2911,268
2911,257
2912,577
2912,577
2912,775
2912,545
2912,545
2912,545
2913,128
2913,128
2913,629
2913,629
2913,418
2913,371
2913,371
2913,371
2913,963
2913,50
2913,50
2913,50
2914,143
2914,690
2914,690
2914,410
2915,885
2915,949
2916,704
2916,280
2916,280
2916,280
2916,259
2916,121
2916,121
2917,175
2917,175
2917,175
2918,116
2918,116
2918,116
2918,194
2918,194
2918,194
2918,448
2918,362
2918,362
2918,397
2918,295
2918,295
2919,973
2919,973
2919,973
2919,358
2919,358
2919,753
2919,753
2919,753
2919,709
2919,122
2919,122
2919,122
2919,807
2919,807
2919,807
2920,856
2920,584
2920,296
2920,601
2920,601
2921,232
2921,232
2921,232
2922,897
2922,797
2922,797
2922,797
2922,978
2922,701
2923,596
2923,596
2923,596
2923,364
2924,888
2924,857
2924,857
2924,926
2924,926
2924,229
2924,197
2924,197
2924,197
2925,184
2925,184
2925,184
2925,598
2925,598
2925,598
2926,549
2926,549
2926,549
2927,152
2927,152
2927,152
2927,818
2927,818
2927,121
2928,221
2928,221
2928,410
2929,253
2929,253
2929,253
2929,644
2929,644
2929,644
2929,557
2929,557
2929,557
2929,496
2929,496
2929,152
2929,515
2930,312
2930,312
2930,929
2930,929
2930,929
2931,885
2931,885
2931,885
2931,672
2931,672
2931,390
2931,390
2931,390
2931,935
2931,935
2931,935
2931,784
2931,654
2931,654
2932,469
2932,469
2933,908
2933,908
2933,588
2933,588
2934,620
2934,620
2934,994
2934,994
2934,994
2934,650
2935,849
2935,849
2935,849
2935,767
2935,925
2935,925
2935,925
2935,401
2935,401
2935,401
2935,890
2935,890
2935,890
2935,363
2935,363
2935,363
2936,161
2936,161
2936,161
2936,590
2936,590
2936,590
2936,974
2937,843
2937,57
2937,57
2937,707
2937,707
2938,860
2938,860
2938,860
2938,866
2938,862
2938,330
2939,591
2939,591
2939,63
2939,525
2940,340
2940,340
2940,340
2940,138
2940,554
2940,554
2940,554
2940,616
2940,616
2940,263
2940,263
2940,263
2941,840
2941,325
2941,325
2941,235
2941,878
2941,878
2941,79
2941,79
2942,505
2942,741
2942,741
2942,741
2942,363
2942,363
2942,535
2942,535
2942,535
2942,427
2942,427
2942,427
2942,853
2942,853
2943,358
2943,358
2943,358
2944,820
2944,820
2944,820
2944,609
2944,609
2944,609
2944,418
